file|algorithm|peak|stack|time|substring_size
dna.001.1|GCIS-ef|1
dna.001.1|DC32|38210631|6291456|0.002877689000000|1
dna.001.1|DC64|44314625|6291456|0.002562435000000|1
dna.001.1|DC128|1
dna.001.1|GCIS-ef|10
dna.001.1|DC32|38210640|6291456|0.003383581000000|10
dna.001.1|DC64|44314634|6291456|0.003023376000000|10
dna.001.1|DC128|10
dna.001.1|GCIS-ef|100
dna.001.1|DC32|38210730|6291456|0.007901926000000|100
dna.001.1|DC64|44314724|6291456|0.005441510000000|100
dna.001.1|DC128|100
dna.001.1|GCIS-ef|1000
dna.001.1|DC32|38211630|6291456|0.027201007000000|1000
dna.001.1|DC64|44315624|6291456|0.025465239000000|1000
dna.001.1|DC128|1000
dna.001.1|GCIS-ef|10000
dna.001.1|DC32|10000
dna.001.1|DC64|10000
dna.001.1|DC128|10000
