file|algorithm|peak|stack|time|substring_size
chr22.dna|GCIS-ef|20865192|6291456|0.0000|1
chr22.dna|DC3|1
chr22.dna|DC4|1
chr22.dna|DC5|1
chr22.dna|DC6|1
chr22.dna|DC7|1
chr22.dna|DC8|1
chr22.dna|DC9|1
chr22.dna|DC11|1
chr22.dna|DC15|1
chr22.dna|DC30|1
chr22.dna|DC32|1
chr22.dna|DC60|1
chr22.dna|DC64|1
chr22.dna|GCIS-ef|20865192|6291456|0.0000|10
chr22.dna|DC3|10
chr22.dna|DC4|10
chr22.dna|DC5|10
chr22.dna|DC6|10
chr22.dna|DC7|10
chr22.dna|DC8|10
chr22.dna|DC9|10
chr22.dna|DC11|10
chr22.dna|DC15|10
chr22.dna|DC30|10
chr22.dna|DC32|10
chr22.dna|DC60|10
chr22.dna|DC64|10
chr22.dna|GCIS-ef|20865192|6291456|0.0000|100
chr22.dna|DC3|100
chr22.dna|DC4|100
chr22.dna|DC5|100
chr22.dna|DC6|100
chr22.dna|DC7|100
chr22.dna|DC8|100
chr22.dna|DC9|100
chr22.dna|DC11|100
chr22.dna|DC15|100
chr22.dna|DC30|100
chr22.dna|DC32|100
chr22.dna|DC60|100
chr22.dna|DC64|100
chr22.dna|GCIS-ef|20865192|6291456|0.0000|1000
chr22.dna|DC3|1000
chr22.dna|DC4|1000
chr22.dna|DC5|1000
chr22.dna|DC6|1000
chr22.dna|DC7|1000
chr22.dna|DC8|1000
chr22.dna|DC9|1000
chr22.dna|DC11|1000
chr22.dna|DC15|1000
chr22.dna|DC30|1000
chr22.dna|DC32|1000
chr22.dna|DC60|1000
chr22.dna|DC64|1000
chr22.dna|GCIS-ef|20865192|6291456|0.0000|10000
chr22.dna|DC3|10000
chr22.dna|DC4|10000
chr22.dna|DC5|10000
chr22.dna|DC6|10000
chr22.dna|DC7|10000
chr22.dna|DC8|10000
chr22.dna|DC9|10000
chr22.dna|DC11|10000
chr22.dna|DC15|10000
chr22.dna|DC30|10000
chr22.dna|DC32|10000
chr22.dna|DC60|10000
chr22.dna|DC64|10000
