file|algorithm|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
corpus-chr22.dna|GC3|106337368|6291456|0.111998000000000|14193436|34553758
corpus-chr22.dna|GC4|85921200|6291456|0.087152000000000|16813200|34553758
corpus-chr22.dna|GC5|76337106|6291456|0.069486000000000|14139927|34553758
corpus-chr22.dna|GC6|70152698|6291456|0.061339000000000|12562742|34553758
corpus-chr22.dna|GC7|66006797|6291456|0.051860000000000|11707726|34553758
corpus-chr22.dna|GC8|62705844|6291456|0.055976000000000|10874868|34553758
corpus-chr22.dna|GC9|62080391|6291456|0.058188000000000|12169073|34553758
corpus-chr22.dna|GC11|72734975|6291456|0.071972000000000|25615850|34553758
corpus-chr22.dna|GC15|79831519|6291456|0.094913000000000|36062974|34553758
corpus-chr22.dna|GC30|75046806|6291456|0.086761000000000|35884734|34553758
corpus-chr22.dna|GC32|74586540|6291456|0.083927000000000|35713260|34553758
corpus-chr22.dna|GC60|71802140|6291456|0.052503000000000|34941836|34553758
corpus-chr22.dna|GC64|71502696|6291456|0.053851000000000|34789080|34553758
corpus-chr22.dna|GCIS-ef|232630037|6291456|2.2372|113492287|6291456|1.8449| 19825576|34553758
corpus-chr22.dna|GCIS-s8b|215211041|6291456|1.8569|101124167|6291456|0.4185| 13397749|34553758
